name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Nigerian Conservation Foundation,,NGA,en,Lagos,@ncf_nigeria,@NCFNigeria,,,other,Leading environmental NGO in Nigeria
Lagos State Environmental Protection Agency,,NGA,en,Lagos,@lasepaofficial,@LasepaOfficial,,,other,Government agency for environmental protection
Sustainable Lagos,,NGA,en,Lagos,@sustainablelagos,not_found,,,other,Promotes sustainable living in Lagos
Lagos Urban Forest and Animal Shelter Initiative,,NGA,en,Lagos,@lufasi_park,not_found,,,other,Urban forest and animal shelter
Wecyclers,,NGA,en,Lagos,@wecyclers,@wecyclers,,,other,Recycling initiative in Lagos
Lagos State Parks and Gardens Agency,,NGA,en,Lagos,@laspagaofficial,not_found,,,other,Manages parks and gardens in Lagos
Green Fingers Garden,,NGA,en,Lagos,@greenfingersng,not_found,,,other,Community garden initiative
Climate Wednesday,,NGA,en,Lagos,@climatewed,@climatewed,,,other,Climate change advocacy group
Lagos State Waste Management Authority,,NGA,en,Lagos,@lawma_gov,@Lawma_gov,,,other,Manages waste in Lagos
African Clean Up Initiative,,NGA,en,Lagos,@africancleanupinitiative,not_found,,,other,Environmental cleanup projects
Eco Nigeria,,NGA,en,Lagos,@econigeria,not_found,,,other,Environmental news and advocacy
Lagos State Ministry of Environment,,NGA,en,Lagos,@moelagos,not_found,,,other,Government ministry for environment
Nigeria Climate Action Network,,NGA,en,Lagos,@nigeriacan,not_found,,,other,Network for climate action in Nigeria
Lagos State Ministry of Energy and Mineral Resources,,NGA,en,Lagos,@lagosenergy,not_found,,,other,Energy and resources management
Green Campus Initiative,,NGA,en,Lagos,@greencampusinitiative,not_found,,,other,Campus-based environmental initiative
Environmental Rights Action,,NGA,en,Lagos,@erafoen,not_found,,,other,Environmental rights advocacy
Lagos State Ministry of Agriculture,,NGA,en,Lagos,@lagosagric,not_found,,,other,Agricultural development and policy
Lagos State Ministry of Waterfront Infrastructure Development,,NGA,en,Lagos,@lagoswaterfront,not_found,,,other,Waterfront infrastructure management
Lagos State Ministry of Physical Planning and Urban Development,,NGA,en,Lagos,@lagosmppud,not_found,,,other,Urban planning and development
Lagos State Ministry of Transportation,,NGA,en,Lagos,@lagostraffic,not_found,,,other,Transportation policy and management
Lagos State Ministry of Science and Technology,,NGA,en,Lagos,@lagosmost,not_found,,,other,Science and technology initiatives
"Lagos State Ministry of Tourism, Arts and Culture",,NGA,en,Lagos,@lagostourism,not_found,,,other,Tourism and cultural promotion
Lagos State Ministry of Health,,NGA,en,Lagos,@lagoshealth,not_sure,,,other,Public health and safety
Lagos State Ministry of Education,,NGA,en,Lagos,@lagoseducation,not_sure,,,other,Education policy and development
Lagos State Ministry of Finance,,NGA,en,Lagos,@lagosfinance,not_sure,,,other,Financial management and policy
Lagos State Ministry of Justice,,NGA,en,Lagos,@lagosjustice,not_sure,,,other,Legal affairs and justice
