name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Greenpeace México,,CIT,en,Mexico,@greenpeacemx,@greenpeacemx,,,activist,Environmental protection and climate change advocacy
Fridays For Future México,,CIT,en,Mexico,@fffmexico,@FFFMexico,,,activist,Youth climate movement in Mexico
Climática MX,,CIT,en,Mexico,@climaticamx,not_sure,,,activist,Climate action and awareness group
Extinction Rebellion México,,CIT,en,Mexico,@xr_mexico,@XR_Mexico,,,activist,Non-violent climate change activism
CEMDA,,CIT,en,Mexico,@cemda,@CEMDA,,,activist,Environmental law and policy advocacy
Red de Acción Climática,,CIT,en,Mexico,@redaccionclimatica,not_sure,,,activist,Climate action network in Mexico
EcoCultura,,CIT,en,Mexico,@ecocultura,not_sure,,,activist,Promotes sustainable living and culture
Reforestamos México,,CIT,en,Mexico,@reforestamosmx,@Reforestamos,,,activist,Forest conservation and reforestation efforts
Pacto Mundial Consciente,,CIT,en,Mexico,@pactomundialconsciente,not_sure,,,activist,Conscious global pact for sustainability
Animal Heroes,,CIT,en,Mexico,@animalheroes,@AnimalHeroes,,,activist,Animal rights and protection advocacy
Colectivo Ecologista Jalisco,,CIT,en,Mexico,@colectivoecologista,not_sure,,,activist,Environmental advocacy and education
Fundación Azteca,,CIT,en,Mexico,@fundacionazteca,@FundacionAzteca,,,activist,Social and environmental initiatives
Earthgonomic México,,CIT,en,Mexico,@earthgonomic,not_sure,,,activist,Sustainability and environmental education
Viva la Selva,,CIT,en,Mexico,@vivalaselva,not_sure,,,activist,Jungle conservation and awareness
Mujeres en el Medio Ambiente,,CIT,en,Mexico,@mujeresenelmedioambiente,not_sure,,,activist,Women-led environmental advocacy
Ecoce,,CIT,en,Mexico,@ecoce,not_sure,,,activist,Recycling and waste management advocacy
Fundación Carlos Slim,,CIT,en,Mexico,@fundacioncarlosslim,@Fund_CarlosSlim,,,activist,Supports environmental and social projects
Centro Mexicano de Derecho Ambiental,,CIT,en,Mexico,@cemda_mx,@CEMDA,,,activist,Environmental law and policy advocacy
Red de Jóvenes por el Agua,,CIT,en,Mexico,@redjovenesagua,not_sure,,,activist,Youth network for water conservation
