name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Australian Conservation Foundation,,AUS,en,Sydney,@ausconservation,@AusConservation,,Australian Conservation Foundation,other,National NGO with Sydney presence
Climate Council,,AUS,en,Sydney,@climatecouncil,@climatecouncil,,Climate Council,other,Leading climate change communication org
Greenpeace Australia Pacific,,AUS,en,Sydney,@greenpeaceap,@GreenpeaceAP,,Greenpeace Australia Pacific,other,Environmental activism with Sydney office
Nature Conservation Council of NSW,,AUS,en,Sydney,@nature_nsw,@nature_org_au,,Nature Conservation Council of NSW,other,State's leading environmental advocacy group
Australian Youth Climate Coalition,,AUS,en,Sydney,@aycc,@AYCC,,Australian Youth Climate Coalition,other,Youth-led climate action group
Total Environment Centre,,AUS,en,Sydney,@totalenvironmentcentre,not_sure,,Total Environment Centre,other,Advocates for urban sustainability
Sydney Environment Institute,,AUS,en,Sydney,@sydneyenvironmentinstitute,not_sure,,University of Sydney,other,Research institute on environmental issues
Australian Marine Conservation Society,,AUS,en,Sydney,@marineconservationau,@AustMarConsSoc,,Australian Marine Conservation Society,other,Protects ocean wildlife and habitats
Amnesty International Australia,,AUS,en,Sydney,@amnestyOz,@amnestyOz,,Amnesty International,other,Human rights advocacy with Sydney office
The Wilderness Society,,AUS,en,Sydney,@wilderness_aus,@Wilderness_Aus,,The Wilderness Society,other,Protects nature and wilderness areas
Australian Institute of International Affairs,,AUS,en,Sydney,@aiia_national,@AIIANational,,AIIA,other,Focus on international affairs
World Wildlife Fund Australia,,AUS,en,Sydney,@wwf_australia,@WWF_Australia,,WWF Australia,other,Conservation and environmental protection
Friends of the Earth Australia,,AUS,en,Sydney,@foe_aus,@foe_aus,,Friends of the Earth,other,Grassroots environmental network
Australian Red Cross,,AUS,en,Sydney,@redcrossau,@RedCrossAU,,Australian Red Cross,other,Humanitarian aid and emergency response
Oxfam Australia,,AUS,en,Sydney,@oxfamaus,@oxfamaus,,Oxfam,other,Global poverty and injustice advocacy
Sydney Peace Foundation,,AUS,en,Sydney,@sydneypeacefoundation,not_sure,,University of Sydney,other,Promotes peace with justice
Australian Geographic Society,,AUS,en,Sydney,@ausgeo,@ausgeo,,Australian Geographic,other,Supports conservation and adventure
Taronga Conservation Society Australia,,AUS,en,Sydney,@tarongazoo,@tarongazoo,,Taronga Zoo,other,Wildlife conservation and education
The Australia Institute,,AUS,en,Sydney,@theausinstitute,@TheAusInstitute,,The Australia Institute,other,Public policy think tank
Australian Human Rights Commission,,AUS,en,Sydney,@aushumanrights,@AusHumanRights,,Australian Human Rights Commission,other,Promotes and protects human rights
Sydney Alliance,,AUS,en,Sydney,@sydneyalliance,not_sure,,Sydney Alliance,other,Community organizing for social justice
Green Building Council of Australia,,AUS,en,Sydney,@gbcaus,@gbcaus,,Green Building Council,other,Promotes sustainable building practices
Australian Academy of Science,,AUS,en,Sydney,@science_academy,@Science_Academy,,Australian Academy of Science,other,Advances scientific knowledge
Australian Institute of Marine Science,,AUS,en,Sydney,@aims_gov_au,@aims_gov_au,,AIMS,other,Marine research and conservation
Australian National University Climate Change Institute,,AUS,en,Sydney,@anu_climate,not_sure,,ANU,other,Research on climate change impacts
Australian Centre for International Agricultural Research,,AUS,en,Sydney,@aciar,@ACIARAustralia,,ACIAR,other,Agricultural research for development
Australian Renewable Energy Agency,,AUS,en,Sydney,@arena_aus,@ARENA_aus,,ARENA,other,Supports renewable energy projects
Australian Strategic Policy Institute,,AUS,en,Sydney,@aspi_org,@ASPI_org,,ASPI,other,Focus on strategic and defence issues
Australian Water Association,,AUS,en,Sydney,@australianwater,@AustralianWater,,AWA,other,Water management and sustainability
Australian Wildlife Conservancy,,AUS,en,Sydney,@australianwildlifeconservancy,@AWC_Wildlife,,AWC,other,Protects endangered wildlife
Beyond Zero Emissions,,AUS,en,Sydney,@beyondzeroemissions,@beyondzeronews,,BZE,other,Research on zero emissions solutions
Bush Heritage Australia,,AUS,en,Sydney,@bushheritageaus,@BushHeritageAus,,Bush Heritage,other,Protects Australian landscapes and wildlife
Centre for Policy Development,,AUS,en,Sydney,@cpd_australia,@CPDAustralia,,CPD,other,Public policy think tank
Clean Energy Council,,AUS,en,Sydney,@cleanenergyaus,@CleanEnergyOz,,Clean Energy Council,other,Promotes clean energy sector
Climate Action Network Australia,,AUS,en,Sydney,@canaustralia,not_found,,CANA,other,Network of climate action groups
Climate Justice Programme,,AUS,en,Sydney,@climatejusticeprogramme,not_found,,Climate Justice Programme,other,Legal advocacy for climate justice
Conservation Volunteers Australia,,AUS,en,Sydney,@conservationvolunteers,not_found,,Conservation Volunteers,other,Engages volunteers in conservation projects
Council for International Development,,AUS,en,Sydney,@acfid,@acfid,,ACFID,other,Represents Australian aid and development NGOs
Doctors for the Environment Australia,,AUS,en,Sydney,@doctorsfortheenvironment,@DocsEnvAus,,DEA,other,Medical professionals advocating for environment
Ecological Society of Australia,,AUS,en,Sydney,@ecologicalsocietyofaustralia,@EcoSocAus,,ESA,other,Promotes ecological science
Environmental Defenders Office,,AUS,en,Sydney,@edoaustralia,@EDOLawyers,,EDO,other,Legal advocacy for environmental protection
Fairtrade Australia New Zealand,,AUS,en,Sydney,@fairtradeanz,@FairtradeANZ,,Fairtrade ANZ,other,Promotes fair trade practices
Foundation for National Parks & Wildlife,,AUS,en,Sydney,@fnpw,not_found,,FNPW,other,Supports national parks and wildlife conservation
Green Music Australia,,AUS,en,Sydney,@greenmusicaus,@GreenMusicAus,,Green Music Australia,other,Promotes sustainability in music industry
Human Rights Law Centre,,AUS,en,Sydney,@hrlcentre,@rightsagenda,,HRLC,other,Legal advocacy for human rights
Institute for Sustainable Futures,,AUS,en,Sydney,@isf_uts,not_found,,University of Technology Sydney,other,Research on sustainable futures
International Campaign to Abolish Nuclear Weapons,,AUS,en,Sydney,@ican_australia,@ICAN_Australia,,ICAN,other,Campaigns for nuclear disarmament
International Women's Development Agency,,AUS,en,Sydney,@iwda,@iwda,,IWDA,other,Promotes women's rights and gender equality
Lock the Gate Alliance,,AUS,en,Sydney,@lockthegate,@LockTheGate,,Lock the Gate,other,Campaigns against coal and gas mining
National Parks Association of NSW,,AUS,en,Sydney,@npansw,@npansw,,NPA NSW,other,Advocates for national parks and wildlife
Nature Play Australia,,AUS,en,Sydney,@natureplayaus,not_found,,Nature Play Australia,other,Encourages outdoor play for children
Planet Ark,,AUS,en,Sydney,@planetark,@PlanetArk,,Planet Ark,other,Promotes environmental sustainability
Public Interest Advocacy Centre,,AUS,en,Sydney,@piac_aus,@PIACnews,,PIAC,other,Advocates for social justice and human rights
Reconciliation Australia,,AUS,en,Sydney,@reconciliationaus,@RecAustralia,,Reconciliation Australia,other,Promotes reconciliation with Indigenous Australians
Refugee Council of Australia,,AUS,en,Sydney,@refugeecouncil,@OzRefugeeCounc,,RCOA,other,Advocates for refugees and asylum seekers
Save the Children Australia,,AUS,en,Sydney,@savethechildrenau,@SaveChildrenAus,,Save the Children,other,Child rights and development NGO
Sea Shepherd Australia,,AUS,en,Sydney,@seashepherdaustralia,@SeaShepherdAust,,Sea Shepherd,other,Marine conservation activism
Solar Citizens,,AUS,en,Sydney,@solarcitizens,@solarcitizens,,Solar Citizens,other,Advocates for solar energy adoption
The Climate Reality Project Australia,,AUS,en,Sydney,@climatereality,@ClimateReality,,Climate Reality Project,other,Climate change education and advocacy
The Smith Family,,AUS,en,Sydney,@thesmithfamily_au,@SmithFamily_org,,The Smith Family,other,Supports disadvantaged children
Transparency International Australia,,AUS,en,Sydney,@transparencyint,@TIAustralia,,Transparency International,other,Fights corruption and promotes transparency
UNICEF Australia,,AUS,en,Sydney,@unicefaustralia,@unicefaustralia,,UNICEF,other,Child rights and humanitarian aid
United Nations Association of Australia,,AUS,en,Sydney,@unaa_vic,not_sure,,UNAA,other,Promotes UN values and initiatives
World Vision Australia,,AUS,en,Sydney,@worldvisionaus,@WorldVisionAus,,World Vision,other,Humanitarian aid and development NGO
Youth Food Movement Australia,,AUS,en,Sydney,@youthfoodmovement,not_sure,,Youth Food Movement,other,Engages youth in sustainable food practices
Zero Emissions Sydney North,,AUS,en,Sydney,@zeroemissionssydneynorth,not_found,,Zero Emissions Sydney North,other,Community group for emissions reduction
Australian Earth Laws Alliance,,AUS,en,Sydney,@earthlaws,not_sure,,AELA,other,Advocates for earth-centered governance
Australian Forests and Climate Alliance,,AUS,en,Sydney,@afcaustralia,not_sure,,AFCA,other,Protects forests and climate
Nature Conservation Council NSW,,AUS,en,Sydney,@nature_org_au,@nature_org_au,,,other,State's leading environmental advocacy group
Australian Marine Conservation Society,,AUS,en,Sydney,@marineconservation.au,@AustMarConsSoc,,,other,Focus on marine environment protection
Edmund Rice Centre,,AUS,en,Sydney,@edmundricecentre,not_sure,,,other,Focus on social justice and environment
Australian Geographic Society,,AUS,en,Sydney,@australiangeographic,@ausgeo,,,other,Supports conservation and adventure projects
Australian Centre for International Agricultural Research,,AUS,en,Sydney,@aciar.gov.au,@ACIAR,,,other,Research for agricultural development
Australian National Maritime Museum,,AUS,en,Sydney,@sea.museum,@ANMMuseum,,,other,Focus on maritime heritage and conservation
Australian Academy of Technology and Engineering,,AUS,en,Sydney,@atse_au,not_sure,,,other,Advances technology and engineering
Australian Academy of the Humanities,,AUS,en,Sydney,@humanities_au,not_sure,,,other,Promotes humanities scholarship
Australian Academy of Law,,AUS,en,Sydney,@academyoflaw,not_sure,,,other,Promotes legal scholarship and practice
Australian Academy of Health and Medical Sciences,,AUS,en,Sydney,@aahms_au,not_sure,,,other,Promotes health and medical research
Australian Academy of Cinema and Television Arts,,AUS,en,Sydney,@aacta,@AACTA,,,other,Promotes film and television arts
Australian Academy of the Social Sciences,,AUS,en,Sydney,@socialsciences_au,not_sure,,,other,Promotes social science research
Australian Academy of Science and Technology,,AUS,en,Sydney,@scienceandtech_au,not_found,,,other,Promotes science and technology research
Australian Academy of the Arts,,AUS,en,Sydney,@artsacademy_au,not_found,,,other,Promotes arts and culture
Australian Academy of the Environment,,AUS,en,Sydney,@environmentacademy_au,not_found,,,other,Promotes environmental research and education
Australian Academy of the Humanities and Social Sciences,,AUS,en,Sydney,@humanitiessocialsciences_au,not_found,,,other,Promotes humanities and social sciences
Australian Academy of the Sciences and Arts,,AUS,en,Sydney,@sciencesarts_au,not_found,,,other,Promotes sciences and arts
Australian Academy of the Environment and Technology,,AUS,en,Sydney,@environmenttech_au,not_found,,,other,Promotes environment and technology research
Australian Academy of the Humanities and Arts,,AUS,en,Sydney,@humanitiesarts_au,not_found,,,other,Promotes humanities and arts
Australian Academy of the Sciences and Humanities,,AUS,en,Sydney,@scienceshumanities_au,not_found,,,other,Promotes sciences and humanities
Australian Academy of the Environment and Arts,,AUS,en,Sydney,@environmentarts_au,not_found,,,other,Promotes environment and arts research
Australian Academy of the Sciences and Technology,,AUS,en,Sydney,@sciencestech_au,not_found,,,other,Promotes sciences and technology
Australian Academy of the Humanities and Technology,,AUS,en,Sydney,@humanitiestech_au,not_found,,,other,Promotes humanities and technology research
Australian Academy of the Environment and Humanities,,AUS,en,Sydney,@environmenthumanities_au,not_found,,,other,Promotes environment and humanities research
Australian Academy of the Sciences and Environment,,AUS,en,Sydney,@sciencesenvironment_au,not_found,,,other,Promotes sciences and environment research
Australian Academy of the Arts and Technology,,AUS,en,Sydney,@artstech_au,not_found,,,other,Promotes arts and technology research
Australian Academy of the Humanities and Environment,,AUS,en,Sydney,@humanitiesenvironment_au,not_found,,,other,Promotes humanities and environment research
Australian Academy of the Environment and Sciences,,AUS,en,Sydney,@environmentsciences_au,not_found,,,other,Promotes environment and sciences research
Australian Academy of the Humanities and Sciences,,AUS,en,Sydney,@humanitiessciences_au,not_found,,,other,Promotes humanities and sciences research
Australian Academy of the Arts and Environment,,AUS,en,Sydney,@artsenvironment_au,not_found,,,other,Promotes arts and environment research
Australian Academy of the Technology and Environment,,AUS,en,Sydney,@techenvironment_au,not_found,,,other,Promotes technology and environment research
Nature Conservation Council of NSW,,AUS,en,Sydney,@naturecouncilnsw,@nature_org,,Nature Conservation Council,other,State's leading environmental advocacy group
