name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Nature Conservation Egypt,,EGY,ar,Cairo,@natureconservationegypt,not_sure,,,ngo,Focus on biodiversity and nature conservation
Egyptian Environmental Affairs Agency,,EGY,ar,Cairo,@eeaaegypt,not_sure,,,ngo,Governmental body for environmental protection
Greenish Egypt,,EGY,ar,Cairo,@greenishegypt,not_sure,,,ngo,Promotes sustainable living and environmental awareness
Arab Office for Youth and Environment,,EGY,ar,Cairo,@aoye_ngo,not_sure,,,ngo,Focus on youth involvement in environmental issues
Egyptian Biodiversity Center,,EGY,ar,Cairo,@egyptianbiodiversitycenter,not_sure,,,ngo,Research and education on biodiversity
Cairo Climate Talks,,EGY,ar,Cairo,@cairoclimatetalks,not_sure,,,ngo,Platform for climate change dialogue
Youth Love Egypt Foundation,,EGY,ar,Cairo,@youthloveegypt,not_sure,,,ngo,Youth-led environmental initiatives
Egyptian Initiative for Personal Rights,,EGY,ar,Cairo,@eipr,@EIPR,,,ngo,Focus on human rights and environmental justice
Green Arm,,EGY,ar,Cairo,@greenarm_egypt,not_sure,,,ngo,Environmental awareness and tree planting initiatives
Egyptian Center for Economic and Social Rights,,EGY,ar,Cairo,@ecesr,not_sure,,,ngo,Advocates for social and environmental rights
Habi Center for Environmental Rights,,EGY,ar,Cairo,@habicenter,not_sure,,,ngo,Focus on environmental justice and policy
Egyptian Society for Mercy to Animals,,EGY,ar,Cairo,@esma_egypt,not_sure,,,ngo,Animal welfare and environmental education
Greenish Club,,EGY,ar,Cairo,@greenishclub,not_sure,,,ngo,Community-based environmental projects
Egyptian Youth Climate Movement,,EGY,ar,Cairo,@eycm_egypt,not_sure,,,ngo,Youth-led climate action initiatives
Egyptian Sustainable Development Forum,,EGY,ar,Cairo,@esdf_egypt,not_sure,,,ngo,Promotes sustainable development practices
Cairo Institute for Human Rights Studies,,EGY,ar,Cairo,@cihrs_ngo,not_sure,,,ngo,Human rights and environmental advocacy
Egyptian Green Building Council,,EGY,ar,Cairo,@egbc_egypt,not_sure,,,ngo,Promotes sustainable building practices
Egyptian Water Partnership,,EGY,ar,Cairo,@egyptianwaterpartnership,not_sure,,,ngo,Focus on water conservation and management
Arab Network for Environment and Development,,EGY,ar,Cairo,@raednetwork,not_sure,,,ngo,Regional environmental advocacy network
