name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Centre for Science and Environment,,IND,hi,Delhi,@cseindia,@CSEINDIA,,,other,Prominent environmental research and advocacy group
The Energy and Resources Institute (TERI),,IND,hi,Delhi,@teriin,@teriin,,,other,Leading institute on sustainable development
Greenpeace India,,IND,hi,Delhi,@greenpeaceindia,@greenpeaceindia,,,other,International NGO with strong local presence
WWF India,,IND,hi,Delhi,@wwfindia,@WWFINDIA,,,other,Focus on wildlife and nature conservation
Delhi Greens,,IND,hi,Delhi,@delhigreens,@delhigreens,,,other,Local NGO promoting environmental awareness
Indian Youth Climate Network,,IND,hi,Delhi,@iycn.in,@IYCN,,,other,Youth-led climate action network
Vasudha Foundation,,IND,hi,Delhi,@vasudhafoundation,@Vasudha_Fdn,,,other,Works on sustainable energy solutions
Chintan Environmental Research and Action Group,,IND,hi,Delhi,@chintan_india,not_sure,,,other,Focus on waste management and recycling
Sambodhi Research and Communications,,IND,hi,Delhi,@sambodhiresearch,not_sure,,,other,Research on sustainable development
Development Alternatives,,IND,hi,Delhi,@dev_alternatives,@dev_alt,,,other,Innovative solutions for sustainable development
Centre for Policy Research,,IND,hi,Delhi,@cpr_india,@CPR_India,,,other,Research on public policy and governance
Observer Research Foundation,,IND,hi,Delhi,@orfonline,@orfonline,,,other,Think tank on geopolitics and international affairs
"Council on Energy, Environment and Water",,IND,hi,Delhi,@ceewindia,@CEEWIndia,,,other,Research on energy and environmental policy
Centre for Air Pollution Studies,,IND,hi,Delhi,@caps_india,not_sure,,,other,Focus on air quality and pollution control
Indian Institute of Ecology and Environment,,IND,hi,Delhi,@iiee_india,not_sure,,,other,Education and research on ecological issues
The Climate Reality Project India,,IND,hi,Delhi,@climaterealityindia,@ClimateReality,,,other,Part of global climate education initiative
ActionAid India,,IND,hi,Delhi,@actionaidindia,@ActionAidIndia,,,other,Focus on social justice and environmental issues
Oxfam India,,IND,hi,Delhi,@oxfamindia,@OxfamIndia,,,other,Works on poverty alleviation and climate justice
Help Delhi Breathe,,IND,hi,Delhi,@helpdelhibreathe,@HelpDelhiBreathe,,,other,Campaign for clean air in Delhi
Youth for Peace International,,IND,hi,Delhi,@yfpinternational,@YFPINTERNATIONAL,,,other,Youth-led peacebuilding organization
Centre for Environment Education,,IND,hi,Delhi,@ceedelhi,not_sure,,,other,Environmental education and awareness
