name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Green Korea United,,KOR,ko,Seoul,@greenkorea,not_sure,,,other,Environmental NGO focused on climate action
Korean Federation for Environmental Movement,,KOR,ko,Seoul,@kfem_official,not_sure,,,other,Major environmental organization in Korea
Seoul Green Trust,,KOR,ko,Seoul,@seoulgreentrust,not_sure,,,other,Promotes urban green spaces in Seoul
Korea Zero Waste Movement Network,,KOR,ko,Seoul,@zerowastekorea,not_sure,,,other,Advocates for zero waste practices
Korea Climate and Energy Network,,KOR,ko,Seoul,@kcenetwork,not_sure,,,other,Focuses on climate and energy policy
Seoul Environmental Education Center,,KOR,ko,Seoul,@seoulenvironmentaleducation,not_sure,,,other,Provides environmental education programs
Korea Green Foundation,,KOR,ko,Seoul,@koreagreenfoundation,not_sure,,,other,Supports environmental projects and education
Korea Institute for International Economic Policy,,KOR,ko,Seoul,@kiep_official,not_sure,,,other,Researches international economic policies
Peace Network,,KOR,ko,Seoul,@peacenetworkkorea,not_sure,,,other,Advocates for peace and conflict resolution
Korean Women's Environmental Network,,KOR,ko,Seoul,@kwen_official,not_sure,,,other,Focuses on women's role in environmental issues
Korea Biodiversity Foundation,,KOR,ko,Seoul,@koreabiodiversity,not_sure,,,other,Promotes biodiversity conservation in Korea
Korean Society for Climate Change Research,,KOR,ko,Seoul,@ksccr_official,not_sure,,,other,Conducts research on climate change impacts
Korea Peace Foundation,,KOR,ko,Seoul,@koreapeacefoundation,not_sure,,,other,Promotes peace and reconciliation initiatives
Korean Institute for National Unification,,KOR,ko,Seoul,@kinu_official,not_sure,,,other,Researches unification and peace strategies
Korea Environment Institute,,KOR,ko,Seoul,@kei_official,not_sure,,,other,Conducts environmental policy research
Seoul National University Environmental Planning Institute,,KOR,ko,Seoul,@snu_env,not_sure,,,other,Researches urban environmental planning
Korean Society of Environmental Restoration Technology,,KOR,ko,Seoul,@ksert_official,not_sure,,,other,Focuses on environmental restoration technologies
Korea Energy Economics Institute,,KOR,ko,Seoul,@keei_official,not_sure,,,other,Researches energy policies and economics
Korean Institute of Ecological Architecture and Environment,,KOR,ko,Seoul,@kieae_official,not_sure,,,other,Promotes ecological architecture practices
Korean Society for Atmospheric Environment,,KOR,ko,Seoul,@ksae_official,not_sure,,,other,Focuses on atmospheric environment research
Korean Society of Environmental Engineers,,KOR,ko,Seoul,@ksee_official,not_sure,,,other,Professional society for environmental engineers
