name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Tim Flannery,,AUS,en,Melbourne,@timflannery,not_found,,Climate Council,podcaster,Hosts climate change podcast
Osher Günsberg,,AUS,en,Melbourne,@osher_gunsberg,@oshergunsberg,,Better Than Yesterday,podcaster,Focuses on mental health and environment
Clare Bowditch,,AUS,en,Melbourne,@clarebowditch,@clarebowditch,,The Big Music Quiz,podcaster,Covers social issues and environment
Craig Reucassel,,AUS,en,Melbourne,@craigreucassel,@craigreucassel,,War on Waste,podcaster,Hosts environmental podcast
Sarah Wilson,,AUS,en,Melbourne,@_sarahwilson_,@_sarahwilson,,Wild,podcaster,Discusses climate and sustainability
Waleed Aly,,AUS,en,Melbourne,@theprojecttv,not_sure,,The Minefield,podcaster,Covers politics and social issues
Jess Hill,,AUS,en,Melbourne,@jessradio,not_sure,,The Trap,podcaster,Focuses on social justice and environment
Adam Bandt,,AUS,en,Melbourne,@adambandt,@AdamBandt,,Australian Greens,podcaster,Discusses climate policy
Van Badham,,AUS,en,Melbourne,@vanbadham,@vanbadham,,The Guardian,podcaster,Covers politics and climate
Sophie McNeill,,AUS,en,Melbourne,@sophiemcneill,not_sure,,Four Corners,podcaster,Focuses on international affairs
Richard Fidler,,AUS,en,Melbourne,@conversationsabc,not_sure,,Conversations,podcaster,Interviews on diverse topics including environment
Patricia Karvelas,,AUS,en,Melbourne,@patskarvelas,@PatsKarvelas,,RN Breakfast,podcaster,Covers politics and social issues
Paul Barclay,,AUS,en,Melbourne,@bigideasabc,not_sure,,Big Ideas,podcaster,Discusses global issues and environment
Annabel Crabb,,AUS,en,Melbourne,@annabelcrabb,@annabelcrabb,,Chat 10 Looks 3,podcaster,Covers politics and social issues
Hamish Macdonald,,AUS,en,Melbourne,@hamishnews,@hamishNews,,The Project,podcaster,Focuses on current affairs
Virginia Trioli,,AUS,en,Melbourne,@virginia_trioli,@LaTrioli,,ABC Radio,podcaster,Covers news and social issues
Jonathan Green,,AUS,en,Melbourne,@greenj,not_sure,,Blueprint for Living,podcaster,Focuses on environment and design
Raf Epstein,,AUS,en,Melbourne,@raf_epstein,@Raf_Epstein,,Drive,podcaster,Covers local news and issues
Geraldine Doogue,,AUS,en,Melbourne,@geraldinedoogue,not_sure,,Saturday Extra,podcaster,Focuses on international affairs
Tom Ballard,,AUS,en,Melbourne,@tomcballard,@TomCBallard,,Like I'm a Six-Year-Old,podcaster,Discusses politics and social issues
Alice Fraser,,AUS,en,Melbourne,@aliterative,@aliterative,,Tea With Alice,podcaster,Covers social issues and environment
Wil Anderson,,AUS,en,Melbourne,@wil_anderson,@Wil_Anderson,,Wilosophy,podcaster,Discusses philosophy and social issues
Charlie Pickering,,AUS,en,Melbourne,@charliepick,@charliepick,,The Weekly,podcaster,Covers news and politics
Leigh Sales,,AUS,en,Melbourne,@leigh_sales,@leighsales,,7.30,podcaster,Focuses on current affairs
Marc Fennell,,AUS,en,Melbourne,@marcfennell,@MarcFennell,,Stuff the British Stole,podcaster,Covers history and culture
Jan Fran,,AUS,en,Melbourne,@jan__fran,not_sure,,The Briefing,podcaster,Focuses on news and social issues
Nazeem Hussain,,AUS,en,Melbourne,@nazeemhussain,@nazeem_hussain,,Survivor's Guide to Australia,podcaster,Covers social issues and culture
Yumi Stynes,,AUS,en,Melbourne,@yumichild,@yumichild,,"Ladies, We Need to Talk",podcaster,Focuses on women's issues and health
Benjamin Law,,AUS,en,Melbourne,@mrbenjaminlaw,@mrbenjaminlaw,,Stop Everything!,podcaster,Covers culture and social issues
Beverley Wang,,AUS,en,Melbourne,@beverleywang,not_sure,,It's Not a Race,podcaster,Focuses on race and culture
Nakkiah Lui,,AUS,en,Melbourne,@nakkiahlui,@nakkiahlui,,Pretty for an Aboriginal,podcaster,Covers race and culture
Mia Freedman,,AUS,en,Melbourne,@miafreedman,@miafreedman,,No Filter,podcaster,Focuses on personal stories and issues
Jamila Rizvi,,AUS,en,Melbourne,@jamilarizvi,@JamilaRizvi,,The Briefing,podcaster,Covers news and social issues
Clementine Ford,,AUS,en,Melbourne,@clementine_ford,@clementine_ford,,Big Sister Hotline,podcaster,Focuses on feminism and social issues
Zoe Norton Lodge,,AUS,en,Melbourne,@zoenortonlodge,not_sure,,Story Club,podcaster,Covers storytelling and culture
Dan Ilic,,AUS,en,Melbourne,@danilic,@danilic,,A Rational Fear,podcaster,Focuses on politics and climate
Alice Workman,,AUS,en,Melbourne,@workmanalice,not_sure,,BuzzFeed News,podcaster,Covers politics and social issues
Tom Tilley,,AUS,en,Melbourne,@tomtilley,@tilleytom,,The Briefing,podcaster,Focuses on news and current affairs
