name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Friends of the Earth,,GBR,en,London,@friends_earth,@friends_earth,,,ngo,Environmental justice and climate action in London
Greenpeace UK,,GBR,en,London,@greenpeaceuk,@GreenpeaceUK,,,ngo,Prominent environmental NGO with London presence
WWF UK,,GBR,en,London,@wwf_uk,@wwf_uk,,,ngo,Conservation and climate change advocacy
London Wildlife Trust,,GBR,en,London,@londonwildlifetrust,@WildLondon,,,ngo,Local biodiversity and conservation efforts
The Climate Coalition,,GBR,en,London,@theclimatecoalition,@ClimateCoalition,,,ngo,UK's largest climate action group
ClientEarth,,GBR,en,London,@clientearth,@ClientEarth,,,ngo,Environmental lawyers with London base
RSPB,,GBR,en,London,@rspb_love_nature,@Natures_Voice,,,ngo,Bird conservation and nature protection
The Woodland Trust,,GBR,en,London,@woodlandtrust,@WoodlandTrust,,,ngo,Protecting and restoring UK woodlands
ZSL - Zoological Society of London,,GBR,en,London,@officialzsl,@OfficialZSL,,,ngo,Conservation science and wildlife protection
The Conservation Volunteers,,GBR,en,London,@tcv_community,@TCVtweets,,,ngo,Community conservation projects in London
Sustain: The Alliance for Better Food and Farming,,GBR,en,London,@sustain_uk,@UKSustain,,,ngo,Promotes sustainable food and farming
The Wildlife Trusts,,GBR,en,London,@wildlifetrusts,@WildlifeTrusts,,,ngo,Network of UK wildlife conservation charities
Global Witness,,GBR,en,London,@global_witness,@Global_Witness,,,ngo,Investigates environmental and human rights abuses
The Rainforest Foundation UK,,GBR,en,London,@rainforestuk,@RFUK,,,ngo,Protects rainforests and indigenous rights
Earthwatch Europe,,GBR,en,London,@earthwatcheurope,@Earthwatch_Eur,,,ngo,Citizen science for environmental monitoring
Marine Conservation Society,,GBR,en,London,@mcs_uk,@mcsuk,,,ngo,Protects UK seas and marine life
The Climate Group,,GBR,en,London,@climategroup,@ClimateGroup,,,ngo,Accelerates climate action globally
Carbon Trust,,GBR,en,London,@carbontrust,@thecarbontrust,,,ngo,Supports businesses in reducing carbon emissions
Forum for the Future,,GBR,en,London,@forumforthefuture,@Forum4theFuture,,,ngo,Sustainability non-profit with global projects
UK Youth Climate Coalition,,GBR,en,London,@ukycc,@ukycc,,,ngo,Empowers young people for climate action
The Gaia Foundation,,GBR,en,London,@thegaiafoundation,@GaiaFoundation,,,ngo,Supports cultural and ecological diversity
The Ashden Trust,,GBR,en,London,@ashden_org,@ashden_org,,,ngo,Promotes sustainable energy solutions
The Elders,,GBR,en,London,@theelders_org,@TheElders,,,ngo,Global leaders working for peace and human rights
Peace Direct,,GBR,en,London,@peacedirect,@peacedirect,,,ngo,Supports local peacebuilding initiatives
International Alert,,GBR,en,London,@international_alert,@intalert,,,ngo,Peacebuilding and conflict resolution NGO
Saferworld,,GBR,en,London,@saferworld_uk,@Saferworld,,,ngo,Works to prevent violent conflict
Conciliation Resources,,GBR,en,London,@crbuildpeace,@CRbuildpeace,,,ngo,Peacebuilding NGO with global projects
International Institute for Environment and Development (IIED),,GBR,en,London,@iied_org,@IIED,,,ngo,Research for sustainable development
Chatham House,,GBR,en,London,@chathamhouse,@ChathamHouse,,,ngo,International affairs think tank
Royal United Services Institute (RUSI),,GBR,en,London,@rusi_org,@RUSI_org,,,ngo,Defense and security research institution
Overseas Development Institute (ODI),,GBR,en,London,@odi_development,@ODIdev,,,ngo,Global development and humanitarian issues
Amnesty International UK,,GBR,en,London,@amnestyuk,@AmnestyUK,,,ngo,Human rights advocacy with London office
Oxfam GB,,GBR,en,London,@oxfamgb,@oxfamgb,,,ngo,Fights global poverty and inequality
ActionAid UK,,GBR,en,London,@actionaiduk,@ActionAidUK,,,ngo,Works for social justice and women's rights
Christian Aid,,GBR,en,London,@christianaid,@christian_aid,,,ngo,Tackles poverty and injustice worldwide
CAFOD,,GBR,en,London,@cafod,@CAFOD,,,ngo,Catholic aid agency for international development
Save the Children UK,,GBR,en,London,@savechildrenuk,@savechildrenuk,,,ngo,Child rights and humanitarian aid
Plan International UK,,GBR,en,London,@plan_uk,@PlanUK,,,ngo,Children's rights and equality for girls
